"img_id","names"
"498303","skateboard"
"498304","head"
"498304","parked vehicles"
"498304","person"
"498304","road"
"498305","building"
"498305","large crane"
"498305","light post"
"498305","tall bus"
"498305","wall"
"498305","window"
"498306","board"
"498306","headset"
"498306","person"
"498306","shoes"
"498306","wheel"
"498307","artwork"
"498307","bed"
"498307","door"
"498307","doors"
"498307","picture"
"498307","shelf"
"498308","chair"
"498308","water"
"498309","light"
"498309","motorcycle"
"498321"," water"
"498321","chair"
"498321","lumps"
"498321","pole"
"498321","shadow"
"498321","umbrella"
"498321","water"
"498324"," drum"
"498324"," kitchen"
"498324"," stove"
"498324","bassdrum"
"498324","blackhair"
"498324","counter"
"498324","dishsoap"
"498324","dishwasher "
"498324","drum"
"498324","drums"
"498324","drumstick"
"498324","fryingpan"
"498324","jeans"
"498324","man"
"498324","mans"
"498324","pan"
"498324","symbol"
"498324","towel"
"498331","bar"
"498331","caboose"
"498331","circle plate"
"498331","door"
"498331","front"
"498331","lamp post"
"498331","light"
"498331","lines"
"498331","logo"
"498331","number"
"498331","number 1"
"498331","number 9"
"498331","numbers"
"498331","plate"
"498331","rectangle"
"498331","sidewalk"
"498331","sign"
"498331","smoke"
"498331","train"
"498331","train car"
"498331","train front"
"498331","trees"
"498331","windows"
"498331","wires"
"498333","black top"
"498333","blocks"
"498333","boat"
"498333","dock "
"498333","pole "
"498333","rectangle "
"498333","rectangles "
"498333","water "
"498333","windshield "
"498334","arm"
"498334","badge"
"498334","bread"
"498334","bun"
"498334","cheeseburger"
"498334","container"
"498334","food"
"498334","grill"
"498334","hair "
"498334","handle"
"498334","logo"
"498334","long"
"498334","man"
"498334","pan"
"498334","plate"
"498334","roof"
"498334","sandwich"
"498334","sandwiches"
"498334","shirt "
"498334","sign"
"498334","tongs"
"498334","tray "
"498337","building"
"498337","car"
"498337","ground"
"498337","horse"
"498339","bag"
"498339","chair"
"498339","family"
"498339","flower"
"498339","girl"
"498339","glass"
"498339","hair"
"498339","jacket"
"498339","man"
"498339","pants"
"498339","purse"
"498339","shirt"
"498339","sweater"
"498339","table"
"498339","top"
"498339","vase"
"498339","woman"
"498341","arm "
"498341","boots "
"498341","eye "
"498341","foot"
"498341","hand "
"498341","head "
"498341","jacket "
"498341","leg"
"498341","mouth "
"498341","nose "
"498341","pants "
"498341","person"
"498341","ski"
"498343","bottle "
"498343","chair"
"498343","controller"
"498343","man "
"498343","people"
"498343","shirt"
"498343","shoes"
"498343","shorts "
"498344","ear"
"498344","eye"
"498344","goggles"
"498344","guy"
"498344","guys "
"498344","man"
"498344","mouth"
"498344","nose"
"498344","oxygen"
"498344","oxygen tank"
"498344","ripple"
"498344","scuba fins"
"498344","suit"
"498345"," woman"
"498345","basket"
"498345","bottle"
"498345","cloth"
"498345","cup"
"498345","jacket"
"498345","kid"
"498345","man"
"498345","man woman"
"498345","men"
"498345","people"
"498345","person"
"498345","ripple"
"498345","table cloth"
"498345","woman"
"498346","arm"
"498346","beanie"
"498346","bicycle"
"498346","bike"
"498346","building"
"498346","bus"
"498346","glass"
"498346","hat,beanie"
"498346","helmet"
"498346","line"
"498346","man"
"498346","road"
"498346","sign"
"498346","tree"
"498346","trolley"
"498346","wheel"
"498346","window"
"498347","adults"
"498347","backpack"
"498347","brick"
"498347","building"
"498347","cement"
"498347","child"
"498347","flowers"
"498347","overhangs"
"498347","pedastols"
"498347","person"
"498347","statues"
"498347","storefronts"
"498347","tower"
"498347","trees"
"498347","walking area"
"498347","window"
"498348","bird"
"498348","car"
"498348","cracked"
"498348","dumpster"
"498348","ground"
"498348","license plate"
"498348","line"
"498348","pavement"
"498348","transformer"
"498349","backpack"
"498349","clouds"
"498349","cloudy"
"498349","glove"
"498349","goggles"
"498349","ground"
"498349","hill"
"498349","jacket"
"498349","man"
"498349","mountain"
"498349","mountains"
"498349","pants"
"498349","people"
"498349","person"
"498349","pole"
"498349","ski resort"
"498349","skier"
"498349","skiers"
"498349","skis"
"498349","sky"
"498349","snow"
"498349","woman"
"498350","balls"
"498350","child"
"498350","coat"
"498350","field"
"498350","hand"
"498350","kids"
"498350","man"
"498350","shirts"
"498351","field"
"498351","grass"
"498351","sheep"
"498351","trees"
"498358","belt"
"498358","board"
"498358","ceiling panels"
"498358","chair"
"498358","curtains"
"498358","drapes,curtains"
"498358","frame"
"498358","glasses"
"498358","hair"
"498358","head"
"498358","jacket"
"498358","light fixture"
"498358","man"
"498358","painting,picture"
"498358","pants"
"498358","picture"
"498358","plant"
"498358","poster"
"498358","pot"
"498358","ribbon"
"498358","shirt"
"498358","table"
"498358","tie"
"498358","wall"
"498358","window"
"498358","woman"
"498358","writing"
"498360","banner"
"498360","glove"
"498360","gloves"
"498360","goggles"
"498360","helmet"
"498360","lettering"
"498360","man"
"498360","numbers"
"498360","poles"
"498360","skier"
"498360","skis"
"498360","snow"
"498360","uniform"
"498361","blue sign"
"498361","boarding rail"
"498361","ceiling light"
"498361","door"
"498361","first train"
"498361","front window"
"498361","glass front"
"498361","glass pane"
"498361","green leaf"
"498361","halted trains"
"498361","hand rail"
"498361","hand rails"
"498361","hanging light"
"498361","hanging lights"
"498361","hanging sign"
"498361","information sign"
"498361","large light"
"498361","letter"
"498361","light"
"498361","light fixture"
"498361","metal rail"
"498361","numbers"
"498361","parked trains"
"498361","pink train"
"498361","platform"
"498361","public light"
"498361","public lights"
"498361","red train"
"498361","rounded train"
"498361","second train"
"498361","silver rail"
"498361","square train"
"498361","station"
"498361","subway fixture"
"498361","subway light"
"498361","train"
"498361","trains"
"498361","transportation"
"498361","transportation windshield"
"498361","two lights"
"498361","two trains"
"498361","walkway"
"498361","white font"
"498361","white lettering"
"498361","white train"
"498361","window"
"498361","window pane"
"498361","windshield"
"498362","bananas"
"498362","crate"
"498362","edible"
"498362","food"
"498362","fruit"
"498362","fruit pile"
"498362","green fruit"
"498362","orange food"
"498362","orange fruit"
"498362","red bucket"
"498362","red food"
"498362","red fruit"
"498362","white bucket"
"498362","yellow fruit"
"498363","person"
"498363","shoe"
"498363","skateboard"
"498363","step"
"498371","text"
"498371","tire"
"498371","wheel"
"498372","cutting board"
"498372","floor"
"498372","kettle"
"498372","outlet"
"498372","pan"
"498372","plates"
"498372","refrigerator"
"498372","scene"
"498372","stove"
"498372","tea kettle"
"498372","towel"
"498372","vent"
"498372","wall"
"498372","wall oven"
"498372","window"
"498372","windows"
"498373","brick"
"498373","bricks"
"498373","buckles"
"498373","building"
"498373","carriage"
"498373","city"
"498373","coach"
"498373","godiva"
"498373","harness"
"498373","hat"
"498373","hoof"
"498373","horse"
"498373","letters"
"498373","man"
"498373","pants"
"498373","people"
"498373","person"
"498373","road"
"498373","scarf"
"498373","seat"
"498373","shop"
"498373","wheel"
"498373","window"
"498373","woman"
"498373","writing"
"498374","beanie"
"498374","blue sky"
"498374","board"
"498374","brick wall"
"498374","building"
"498374","chimney"
"498374","cloud"
"498374","doorway"
"498374","flag"
"498374","gray cloud"
"498374","man"
"498374","pants"
"498374","person"
"498374","pole"
"498374","shirt"
"498374","snow"
"498374","strap"
"498374","wall"
"498374","window"
"498375","building"
"498375","cellphone"
"498375","hand"
"498375","lady"
"498375","people"
"498375","person"
"498375","wall"
"498376","beach"
"498376","bird"
"498376","boat"
"498376","bottom"
"498376","fishing boat"
"498376","sail boat"
"498376","shore"
"498376","sky"
"498376","water"
"498379","blackpaint"
"498379","boat"
"498379","clouds"
"498379","orange paint"
"498379","ripple"
"498379","river"
"498379","tree"
"498379","trees"
"498379","water"
"498379","white paint"
"498379","window"
"498379","windows"
"498380","drink"
"498380","food"
"498380","paper"
"498380","people"
"498380","phone"
"498380","restaurant"
"498381","ear"
"498381","helmet"
"498381","horse"
"498381","knee"
"498381","leaf"
"498381","sign"
"498381","snout"
"498381","stem"
"498382","bin"
"498382","black mouse"
"498382","cell phone"
"498382","cellphone"
"498382","chair"
"498382","desk"
"498382","headset"
"498382","ipod"
"498382","keyboard"
"498382","lamp"
"498382","laptop"
"498382","monitor"
"498382","mouse"
"498382","mouse pad"
"498382","mug"
"498382","phone"
"498382","table"
"498382","wall"
"498382","white mouse"
"498397","chair"
"498397","glass"
"498397","laptop"
"498397","liquid"
"498397","man"
"498397","shirt"
"498397","table"
"498398","animal"
"498398","bottle"
"498398","bow"
"498398","boy"
"498398","cape"
"498398","child"
"498398","cigarette"
"498398","coat"
"498398","cover"
"498398","cow"
"498398","curler"
"498398","fence"
"498398","ground"
"498398","livestock pin"
"498398","number bib"
"498398","pen"
"498398","person"
"498398","sweater"
"498398","t-shirt"
"498398","tank top"
"498398","wig"
"498398","woman"
"498399","back pack"
"498399","beard"
"498399","beer"
"498399","beer bottle"
"498399","beer can"
"498399","beerbottle"
"498399","blonde hair"
"498399","bottle"
"498399","chair"
"498399","chair back"
"498399","eyeglasses"
"498399","ground"
"498399","hat"
"498399","man"
"498399","napkin"
"498399","person"
"498399","shirt"
"498399","table"
"498399","white shirt"
"498401","tree"
"498401","trunk"
"498401","vehicle"
"498401","woman"
"498402","green ball"
"498402","hair tied"
"498402","letters"
"498402","tennis player"
"498402","white letters"
"498402","woman"
"498403","banner"
"498403","bike"
"498403","blue bike"
"498403","blue motorcycle"
"498403","brick"
"498403","building top"
"498403","bushes"
"498403","canisters"
"498403","cars"
"498403","cart"
"498403","clouds"
"498403","fence"
"498403","garage door"
"498403","motorcycle"
"498403","motorcycles"
"498403","openinig"
"498403","paper"
"498403","red bike"
"498403","red motorcycle"
"498403","road"
"498403","sign"
"498403","signboard"
"498403","signs"
"498403","sky"
"498403","warehouse"
"498403","warehouses"
"498404","people"
"498404","person"
"498404","train"
"498405","brake light"
"498405","characters"
"498405","head"
"498405","license plate"
"498405","line"
"498405","motorcycle"
"498405","person"
"498405","pole"
"498405","rider"
"498405","road"
"498405","shadow"
"498405","sign"
"498405","street"
"498407","arch shape"
"498407","barrier,steps"
"498407","building"
"498407","bus,vehicles"
"498407","cables"
"498407","clock"
"498407","flag"
"498407","light"
"498407","light posts"
"498407","lines"
"498407","palm"
"498407","people"
"498407","people,sidewalk"
"498407","person"
"498407","pole"
"498407","road"
"498407","street"
"498407","street light"
"498407","tower,light"
"498407","tree,trees"
"498407","wall"
"498407","wheel,front tire"
"498407","window"
"498408","awning"
"498408","barn"
"498408","pole"
"498410","banana"
"498410","jar"
"498410","pineapple"
"712949","beach"
"712949","blue kites"
"712949","coat"
"712949","green kite"
"712949","hat"
"712949","jacket"
"712949","kite"
"712949","kites"
"712949","people"
"712949","person"
"712949","purple kite"
"712949","red kite"
"712949","sky"
"712949","streamer "
"712949","sweatshirt"
"712949","wall"
"712949","white hat"
"712953","back tire"
"712953","basket"
"712953","bicycle"
"712953","bicycles "
"712953","bike"
"712953","bikes"
"712953","bucket "
"712953","cow "
"712953","ear "
"712953","face "
"712953","ground "
"712953","head"
"712953","horns "
"712953","leg"
"712953","legs"
"712953","nose "
"712953","person "
"712953","seat "
"712953","sign "
"712953","sky"
"712953","tire"
"712953","woman "
"712954","awning"
"712954","banner"
"712954","box"
"712954","building"
"712954","bush"
"712954","car"
"712954","corner"
"712954","crosswalk"
"712954","hand"
"712954","hydrant"
"712954","left"
"712954","letters,ball st"
"712954","light"
"712954","line"
"712954","plant"
"712954","pole"
"712954","post"
"712954","sign"
"712954","signal"
"712954","street"
"712954","wire"
"712955","bus"
"712955","chin"
"712955","clothing"
"712955","ear"
"712955","earring"
"712955","flower"
"712955","flowers"
"712955","graffiti "
"712955","hair"
"712955","hand"
"712955","handle"
"712955","head"
"712955","lei "
"712955","mouth"
"712955","necklace"
"712955","nose"
"712955","rhinestones"
"712955","ring "
"712955","shirt "
"712955","sunglasses"
"712955","teeth"
"712955","tshirt"
"712955","umbrella"
"712955","windows "
"712955","woman"
"712959","bench "
"712959","brickwall"
"712959","brown bench"
"712959","building"
"712959","decal "
"712959","decals "
"712959","front door"
"712959","glass "
"712959","glasspane"
"712959","green awning"
"712959","mat "
"712959","paint"
"712959","red bricks"
"712959","red curb"
"712959","restaurant"
"712959","restraurant wall"
"712959","sidewalkcurb"
"712959","sign "
"712959","wall "
"712959","white sticker"
"712959","white writing"
"712959","whiteblinds"
"712959","windows "
"712963","building"
"712963","door"
"712963","green grass"
"712963","window"
"712964"," hand"
"712964","background "
"712964","boat"
"712964","flag"
"712964","flags"
"712964","hat"
"712964","man"
"712964","person"
"712964","pole"
"712964","shirt"
"712964","sunglasses"
"712964","vest"
"712964","water"
"712964","wave"
"712965","building"
"712965","train"
"712965","window"
"712966","button"
"712966","desk"
"712966","glass"
"712966","items"
"712966","keyboard"
"712966","keys"
"712966","laptop"
"712966","paper"
"712966","printer"
"712966","screen"
"712966","sticker"
"712966","tissue box"
"712966","writing"
"712967","archway "
"712967","bricks"
"712967","building"
"712967","bulb"
"712967","fence"
"712967","overhang"
"712967","passenger train"
"712967","pole"
"712967","post "
"712967","roof"
"712967","street light"
"712967","tile"
"712967","train"
"712967","train station"
"712967","window"
"712972","band "
"712972","beads "
"712972","boa"
"712972","cape"
"712972","finger "
"712972","fingernail "
"712972","flower "
"712972","glasses "
"712972","hat"
"712972","person "
"712974","children"
"712974","snow"
"712975","boat"
"712975","container"
"712975","cross"
"712975","flag"
"712975","flag pole"
"712975","flags"
"712975","hat"
"712975","helmet"
"712975","jacket"
"712975","life raft"
"712975","man"
"712975","marine"
"712975","motor"
"712975","pipe"
"712975","plastic box"
"712975","railing"
"712975","shadow"
"712975","sign"
"712975","tractor"
"712976","street lamp"
"712976","umbrella"
"712976","umbrellas"
"712978","chair"
"712978","curtain"
"712978","man"
"712978","phone"
"712979","curtain"
"712979","curtain panel"
"712979","wall"
"712979","window"
"712981","boy"
"712981","cake"
"712981","candle"
"712981","girl"
"712981","hair"
"712981","hat"
"712981","jacket"
"712981","kid"
"712981","lighter"
"712981","shirt"
"712981","square"
"712981","sweater"
"712981","table"
"712982","grass"
"712982","plane"
"712982","planes"
"712982","wheel"
"712983","person"
"712983","train"
"712986","building"
"712986","buildings"
"712986","clock"
"712986","fence"
"712986","hat"
"712986","man"
"712986","sign"
"712986","tower"
"712986","window"
"712987"," person"
"712987","backpack"
"712987","coat"
"712987","coats"
"712987","fence"
"712987","glasses"
"712987","helmet"
"712987","hill"
"712987","lady"
"712987","male"
"712987","man"
"712987","mountains"
"712987","pants"
"712987","people"
"712987","shadow"
"712987","shadows"
"712987","ski"
"712987","skier"
"712987","skiis"
"712987","skis"
"712987","slope"
"712987","snow"
"712987","sunglasses"
"712987","tracks"
"712987","woman"
"712989","books "
"712989","cluttered wooden"
"712989","covers"
"712989","cup"
"712989","flower"
"712989","glass"
"712989","ladle"
"712989","lamp"
"712989","light"
"712989","picture"
"712989","pillow"
"712989","rumpled"
"712989","sheet"
"712989","sheets"
"712989","table"
"712989","wall"
"712989","wall decor"
"712990","awning"
"712990","building"
"712990","car"
"712990","clock tower"
"712990","flower"
"712990","light"
"712990","road"
"712990","sign"
"712990","tree"
"712990","window"
"712991","button"
"712991","food"
"712991","microwave"
"712993","baseball hat"
"712993","cell phone"
"712993","chair"
"712993","handbag"
"712993","leg"
"712993","man"
"712993","person"
"712993","purse"
"712993","sunglasses"
"712993","table"
"712993","woman"
"712993","yellow handbag"
"712996","binders"
"712996","books"
"712996","case"
"712996","cat"
"712996","keys"
"712996","recycle bin"
"712996","reflection"
"712996","shelf"
"712996","table"
"712996","trees"
"712997"," car"
"712997"," headlights"
"712997","501"
"712997","bus"
"712997","car"
"712997","highway"
"712997","licenseplate"
"712997","light"
"712997","sign "
"712997","sky"
"712997","streetlight"
"712997","tire"
"712997","truck"
"712997","vehicle"
"712997","window"
"712998","ball"
"712998","boy "
"712998","cage "
"712998","ear"
"712998","fence"
"712998","hair"
"712998","hand"
"712998","nose"
"712998","racket"
"712998","shirt"
"712998","shorts"
"712999","building"
"712999","car"
"712999","city"
"712999","road"
"712999","sedan"
"712999","sidewalk"
"712999","street"
"712999","tail light"
"712999","tree"
"712999","window"
"713000","clouds"
"713000","flag"
"713000","pole"
"713000","sand"
"713000","sky"
"713000","water"
"713000","waves"
"713002","brick"
"713002","foot"
"713002","hand"
"713002","handle"
"713002","hands"
"713002","man"
"713002","person"
"713002","rusted barrel"
"713002","wall"
"713003","court"
"713003","ground"
"713003","handle"
"713003","hat"
"713003","line"
"713003","man"
"713003","net"
"713003","people"
"713003","player"
"713003","players"
"713003","racket"
"713003","racquet"
"713003","shirt"
"713003","shorts"
"713003","sky"
"713003","sunglasses "
"713003","tennis rackets"
"713004","boy"
"713004","hair"
"713004","outdoors"
"713004","shoes"
"713004","skateboard"
"713009","building"
"713009","flag"
"713009","grass"
"713009","gravel"
"713009","ground"
"713009","light"
"713009","plank"
"713009","planks"
"713009","pole"
"713009","rail"
"713009","rails"
"713009","track"
"713009","tracks"
"713009","train"
"713009","wires"
"713012","bar"
"713012","bench"
"713012","bin"
"713012","black handbag"
"713012","dress"
"713012","glasses"
"713012","hair"
"713012","jeans"
"713012","shirt"
"713012","trash can"
"713013","black bag"
"713013","black shirt"
"713013","black top"
"713013","blue jeans"
"713013","blue shirt"
"713013","boy"
"713013","brown table"
"713013","chair"
"713013","curtain"
"713013","man"
"713013","mouse"
"713013","mousepad"
"713013","people"
"713013","person"
"713013","red jacket"
"713013","shirt"
"713013","striped shirt"
"713013","table"
"713013","tv"
"713013","wall"
"713013","woman"
"713014","boat"
"713014","ground"
"713014","stairway"
"713014","step"
"713014","tree"
"713014","water"
"713015","arm"
"713015","bowl"
"713015","chair"
"713015","foot rest"
"713015","lights"
"713015","nose"
"713015","stuffed animal"
"713015","table"
"713015","winnie"
"713017","arm"
"713017","backpack"
"713017","bridle"
"713017","carousel"
"713017","child"
"713017","foot"
"713017","horse"
"713017","human"
"713017","knee"
"713017","leg"
"713017","loafers"
"713017","man"
"713017","mickey mouse"
"713017","mirror"
"713017","person"
"713017","pole"
"713017","reflection"
"713017","shirt"
"713017","sign"
"713017","t-shirt"
"713017","woman"
"713018","arrow"
"713018","bag"
"713018","boy"
"713018","bricks"
"713018","clock"
"713018","dufflebag,luggage,duffel bag"
"713018","hair"
"713018","jacket"
"713018","letter f"
"713018","man"
"713018","numbers"
"713018","people"
"713018","person,man"
"713018","raised leg"
"713018","sign"
"713018","stairs"
"713018","station,train station"
"713018","suitcase,bag"
"713018","train"
"713018","window"
"713018","woman"
"713019","airplane"
"713019","plane"
"713019","window"
"713022","cloud"
"713022","clouds"
"713022","eyes"
"713022","face"
"713022","girl"
"713022","gloves"
"713022","ground"
"713022","hair"
"713022","hat"
"713022","jacket"
"713022","pants"
"713022","pole"
"713022","ski"
"713022","ski pole"
"713022","skis"
"713022","sky"
"713022","smile"
"713022","snow"
"713022","track"
"713022","trees"
"713023","apron"
"713023","blouse"
"713023","clay"
"713023","glasses"
"713023","man"
"713023","person"
"713023","plastic"
"713023","stand"
"713023","vase"
"713023","wheel"
"713024","building"
"713024","car"
"713024","light"
"713024","pole"
"713024","road"
"713024","skies"
"713024","sky"
"713024","street"
"713024","tailight"
"713024","taillight"
"713024","traffic light"
"713025","leaves"
"713025","tree"
"713026","board"
"713026","bottle"
"713026","cake"
"713026","camera"
"713026","cloth"
"713026","counter"
"713026","coutner"
"713026","food"
"713026","hand"
"713026","knife"
"713026","nail"
"713026","plate"
"713026","spatula"
"713026","table"
"713026","watch"
"713026","wine bottle"
"713027","beach"
"713027","horse"
"713027","horses"
"713027","people"
"713027","sand"
"713027","shore"
"713027","wall"
"713027","water"
"713030","back tire"
"713030","bike"
"713030","boy"
"713030","building"
"713030","dress"
"713030","exhaust"
"713030","front tire"
"713030","hair"
"713030","handlebars"
"713030","helmet"
"713030","light"
"713030","loafer"
"713030","motorcycle"
"713030","pants"
"713030","people"
"713030","red roof"
"713030","roof"
"713030","shirt"
"713030","shoe"
"713030","tire"
"713030","tower"
"713030","woman"
"713030","yellow plate"
"713031","black top"
"713031","blinds"
"713031","brick"
"713031","building"
"713031","hankerchief scarf"
"713031","jeans"
"713031","man"
"713031","motorcycle"
"713031","neck"
"713031","person"
"713031","shirt"
"713031","sunglasses"
"713031","wall"
"713031","wheel"
"713031","window"
"713032","black circle"
"713032","black tip"
"713032","building"
"713032","design"
"713032","gold line"
"713032","green shirt"
"713032","ground"
"713032","light pole"
"713032","person"
"713032","plane"
"713032","tail"
"713032","wall "
"713032","wheels"
"713032","windows"
"713032","wing"
"713032","yellow line"
"713033"," hotdog"
"713033"," man"
"713033","bottle"
"713033","building"
"713033","flag sticker"
"713033","food"
"713033","glasses"
"713033","hard hat"
"713033","man"
"713033","safety glasses"
"713033","shirt"
"713033","sticker"
"713033","wall"
"713037","arm"
"713037","back"
"713037","ball"
"713037","baseball glove,glove"
"713037","baseman"
"713037","bench"
"713037","dirt"
"713037","fence"
"713037","foot"
"713037","ground"
"713037","hand"
"713037","hat"
"713037","head"
"713037","helmet"
"713037","letter,t"
"713037","line"
"713037","man,player"
"713037","mitt"
"713037","number,number 10"
"713037","pants"
"713037","player,man"
"713037","poles"
"713037","shirt,blue shirt,jersey"
"713037","shirt,uniform,jersey"
"713037","shoe"
"713037","shoes,cleats"
"713037","sleeves"
"713037","uniform"
"713039","arm"
"713039","baseball"
"713039","bat"
"713039","batter"
"713039","belt "
"713039","bleachers"
"713039","catcher"
"713039","chair "
"713039","gloves "
"713039","hat"
"713039","helmet"
"713039","jacket"
"713039","person"
"713039","player"
"713039","seat"
"713039","umpire"
"713039","uniform"
"713040","bowl"
"713040","cup"
"713040","face"
"713040","glass"
"713040","glasses"
"713040","group"
"713040","nachos"
"713040","necklace"
"713040","part"
"713040","people"
"713040","person "
"713040","picture"
"713040","plate"
"713040","reflection"
"713040","sandwich"
"713040","shirt"
"713040","t-shirt"
"713040","table"
"713040","vessel"
"713040","woman"
"713040","women"
"713041","bacon"
"713041","body"
"713041","bun "
"713041","burger "
"713041","donuts"
"713041","ear ring"
"713041","hair "
"713041","jeans "
"713041","jumper"
"713041","man"
"713041","necklace "
"713041","nose "
"713041","paper "
"713041","shirt "
"713041","shoe "
"713041","sweater"
"713041","teeth"
"713041","this"
"713041","watch "
"713041","woman"
"713044","fence"
"713044","giraffe"
"713044","shirt"
"713044","umbrella"
"713044","woman"
"713046","arm"
"713046","coat"
"713046","finger"
"713046","glass"
"713046","guy"
"713046","hands"
"713046","jacket"
"713046","sweater"
"713046","woman"
"713047","balloon"
"713047","baloon"
"713047","bike"
"713047","bikes"
"713047","building"
"713047","canopy"
"713047","fender"
"713047","guy"
"713047","light"
"713047","line"
"713047","man"
"713047","motorcycle"
"713047","pole"
"713047","purse"
"713047","shorts"
"713047","sign"
"713047","street"
"713047","street light"
"713047","sunglasses"
"713047","tent"
"713047","tires"
"713047","traffic light"
"713047","tree"
"713047","window"
"713047","woman"
"713048"," girl"
"713048","boat"
"713048","bracelet"
"713048","child"
"713048","cup"
"713048","dog"
"713048","girl"
"713048","girls"
"713048","hat"
"713048","lady"
"713048","life jacket"
"713048","life vest"
"713048","lifejacket"
"713048","logo"
"713048","man"
"713048","person"
"713048","ring"
"713048","shirt"
"713048","shorts"
"713048","steering wheel"
"713048","strap"
"713048","t-shirt"
"713048","tank top"
"713048","woman"
"713052","bar"
"713052","baseball"
"713052","baseball bat"
"713052","baseball cap"
"713052","bat"
"713052","belt"
"713052","boy"
"713052","cap"
"713052","car"
"713052","electrical pole"
"713052","fence"
"713052","grass"
"713052","ground"
"713052","hat"
"713052","helmet"
"713052","jersey"
"713052","man"
"713052","pants"
"713052","shirt"
"713052","shoe"
"713052","tail light"
"713052","writing"
"713056","car"
"713056","cart"
"713056","curb"
"713056","line"
"713056","sedan"
"713056","sticker"
"713056","strap"
"713056","street"
"713056","street corner"
"713056","suv"
"713056","trash can"
"713056","trashcan"
"713056","umbrella"
"713056","umbrella handle"
"713057","building"
"713057","cables"
"713057","car"
"713057","clouds"
"713057","glass panes"
"713057","light"
"713057","oblesk"
"713057","plaque"
"713057","pole"
"713057","rear tire"
"713057","road sign"
"713057","sidewalk"
"713057","signs"
"713057","sky"
"713057","street"
"713057","street lamp"
"713057","streetlight"
"713057","tail light"
"713057","traffic light"
"713057","traffic signals"
"713057","trashcan"
"713057","tree"
"713058","awning"
"713058","bag"
"713058","bicycle"
"713058","bike"
"713058","chain"
"713058","hair"
"713058","handlebar"
"713058","handlebars"
"713058","hat"
"713058","head"
"713058","money"
"713058","paper"
"713058","person"
"713058","shirt"
"713058","sidewalk"
"713058","vegetables"
"713058","wheel"
"713058","woman"
"713059","comic"
"713059","shelf"
"713060","bump"
"713060","bus"
"713060","curb"
"713060","windshield"
"713060","wiper"
"713061","boat"
"713061","flag"
"713061","handrail"
"713061","letters"
"713061","life preserver"
"713061","rope"
"713061","sailboat"
"713061","sky"
"713061","water"
"713061","window"
"713061","windows "
"713062","belt "
"713062","box "
"713062","boxes "
"713062","hair"
"713062","handle "
"713062","man "
"713062","mudflap "
"713062","shirt"
"713062","tire "
"713062","truck "
"713062","window "
"713063","wheel "
"713064","child"
"713064","person"
"713064","robe"
"713064","sheep"
"713064","sky"
"713064","street"
"713064","woman"
"713065","bag"
"713065","building"
"713065","girl"
"713065","hair"
"713065","hairbrush"
"713065","hat"
"713065","juicebox"
"713065","person"
"713065","shirt"
"713065","sunglasses"
"713065","table"
"713065","tray"
"713065","wall"
"713065","woman"
"713067","apple"
"713067","building"
"713067","computer"
"713067","face"
"713067","glasses"
"713067","hand"
"713067","head"
"713067","logo"
"713067","paper"
"713067","pillow"
"713067","window"
"713068","arm"
"713068","board"
"713068","boot"
"713068","boots"
"713068","boy"
"713068","coat"
"713068","face"
"713068","glove"
"713068","goggles"
"713068","hat"
"713068","hoodie"
"713068","jacket"
"713068","man"
"713068","mask"
"713068","moutain"
"713068","orange rim"
"713068","pants"
"713068","people"
"713068","person"
"713068","rims"
"713068","ski track"
"713068","snowboard"
"713068","two people"
"713069","chair"
"713069","jacket"
"713070","bag"
"713070","blue sleeves"
"713070","building"
"713070","lines"
"713070","man"
"713070","men"
"713070","road"
"713070","vest"
"713070","wall"
"713070","window"
"713072","tree"
"713072","tree trunk"
"713072","truck"
"713072","woods"
"713073","arm"
"713073","back"
"713073","beach"
"713073","bench"
"713073","building"
"713073","cats"
"713073","hat"
"713073","jeans"
"713073","man"
"713073","shirt"
"713073","shore"
"713073","sidewalk"
"713073","water"
"713074","bag"
"713074","bed"
"713074","blue bedding"
"713074","blue covering"
"713074","curtain"
"713074","curtains"
"713074","floor"
"713074","flower"
"713074","gray door"
"713074","headboard"
"713074","khakis"
"713074","man"
"713074","marrow"
"713074","night stand"
"713074","pants"
"713074","phone"
"713074","pillow"
"713074","pillowcase"
"713074","shirt"
"713074","table"
"713074","tile"
"713074","wall"
"713074","white cord"
"713074","writing"
"713075","keyboard"
"713078","desk"
"713078","keyboard"
"713078","laptop"
"713078","object"
"713078","screen"
"713078","table"
"713079","bag"
"713079","green wall"
"713079","man"
"713079","object"
"713079","panel"
"713079","pants"
"713079","person"
"713079","shirt"
"713079","windows"
"713079","woman"
"713080","blue d"
"713080","bucket"
"713080","chisel"
"713080","faucet"
"713080","floor"
"713080","ground"
"713080","handle"
"713080","hard hat"
"713080","hat"
"713080","helmet"
"713080","pipe"
"713080","screw driver"
"713080","sink"
"713080","spool"
"713080","toilet"
"713080","tool"
"713080","wall"
"713080","wooden handle"
"713080","wrench"
"713081","car"
"713081","curb "
"713081","handrail"
"713081","light"
"713081","mirror "
"713081","sign "
"713081","spot "
"713081","street"
"713081","street light"
"713081","streetsign"
"713081","train"
"713081","traintracks"
"713081","window "
"713081","windows"
"713082","bag"
"713082","dress"
"713082","earing"
"713082","earring"
"713082","flowers "
"713082","glasses"
"713082","head "
"713082","man "
"713082","nose"
"713082","shirt "
"713082","tie"
"713082","waterfountain"
"713082","woman "
